,Order ID,Order Date,Ship Date,Customer Name,Country,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
6909,CA-2011-126277,13-09-2011,18-09-2011,Lena Hernandez,USA,Columbus,Ohio,43229,East,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,2.502,3,0.7,-2.0016
6910,US-2014-115301,30-07-2014,03-08-2014,Vivek Gonzalez,USA,Seattle,Washington,98103,West,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",115.96,2,0,25.5112
6911,CA-2014-168942,02-08-2014,06-08-2014,Eric Murdock,USA,San Francisco,California,94109,West,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",186.54,3,0,50.3658
6912,US-2014-128398,03-05-2014,06-05-2014,Elizabeth Moffitt,USA,Los Angeles,California,90049,West,Technology,Accessories,Logitech MX Performance Wireless Mouse,159.56,4,0,59.0372
6913,CA-2012-104115,12-06-2012,16-06-2012,Jonathan Howell,USA,West Palm Beach,Florida,33407,South,Technology,Phones,Speck Products Candyshell Flip Case,55.984,2,0.2,4.1988
6914,CA-2011-142510,22-12-2011,29-12-2011,Nora Preis,USA,Chicago,Illinois,60623,Central,Office Supplies,Storage,Economy Rollaway Files,132.16,1,0.2,9.912
6915,CA-2011-142510,22-12-2011,29-12-2011,Nora Preis,USA,Chicago,Illinois,60623,Central,Office Supplies,Binders,Recycled Easel Ring Binders,17.904,6,0.8,-31.332
6916,CA-2011-142510,22-12-2011,29-12-2011,Nora Preis,USA,Chicago,Illinois,60623,Central,Office Supplies,Paper,White Computer Printout Paper by Universal,124.032,4,0.2,44.9616
6917,CA-2011-124247,16-12-2011,21-12-2011,Stefanie Holloman,USA,Sacramento,California,95823,West,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,1403.92,5,0.2,70.196
6918,CA-2013-105473,17-04-2013,19-04-2013,Bryan Mills,USA,Seattle,Washington,98115,West,Office Supplies,Supplies,Stiletto Hand Letter Openers,28.8,3,0,0.864
6919,CA-2012-102806,21-05-2012,28-05-2012,Henry Goldwyn,USA,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",24.588,2,0.7,-18.0312
6920,CA-2014-121706,27-02-2014,03-03-2014,Becky Martin,USA,Santa Barbara,California,93101,West,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,356.79,7,0,99.9012
6921,CA-2014-109211,05-04-2014,11-04-2014,Penelope Sewall,USA,New York City,New York,10011,East,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,16.98,1,0,8.49
6922,CA-2012-134257,16-03-2012,19-03-2012,Maurice Satty,USA,Auburn,Alabama,36830,South,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",491.55,5,0,240.8595
6923,CA-2012-134257,16-03-2012,19-03-2012,Maurice Satty,USA,Auburn,Alabama,36830,South,Office Supplies,Envelopes,Colored Envelopes,7.38,2,0,3.3948
6924,CA-2012-137925,30-11-2012,04-12-2012,Janet Lee,USA,New York City,New York,10035,East,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,23.66,7,0,10.8836
6925,CA-2012-137925,30-11-2012,04-12-2012,Janet Lee,USA,New York City,New York,10035,East,Furniture,Bookcases,"Hon Metal Bookcases, Black",681.408,12,0.2,42.588
6926,CA-2013-140046,29-07-2013,04-08-2013,Khloe Miller,USA,Los Angeles,California,90032,West,Office Supplies,Labels,Avery 495,18.9,3,0,8.694
6927,CA-2013-140382,24-06-2013,26-06-2013,Ruben Dartt,USA,San Francisco,California,94109,West,Office Supplies,Storage,Mobile Personal File Cube,93.68,4,0,25.2936
6928,CA-2013-140382,24-06-2013,26-06-2013,Ruben Dartt,USA,San Francisco,California,94109,West,Office Supplies,Labels,Avery 516,21.93,3,0,10.3071
6929,CA-2013-140382,24-06-2013,26-06-2013,Ruben Dartt,USA,San Francisco,California,94109,West,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,862.344,7,0.2,97.0137
6930,CA-2013-140382,24-06-2013,26-06-2013,Ruben Dartt,USA,San Francisco,California,94109,West,Office Supplies,Paper,Xerox 1884,19.98,1,0,9.3906
6931,CA-2011-164182,14-07-2011,18-07-2011,Shui Tom,USA,Philadelphia,Pennsylvania,19140,East,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,13.494,1,0.4,-2.249
6932,CA-2011-164182,14-07-2011,18-07-2011,Shui Tom,USA,Philadelphia,Pennsylvania,19140,East,Technology,Phones,iOttie HLCRIO102 Car Mount,23.988,2,0.4,-13.993
6933,CA-2011-164182,14-07-2011,18-07-2011,Shui Tom,USA,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,Tensor Track Tree Floor Lamp,31.984,2,0.2,1.1994
6934,CA-2011-164182,14-07-2011,18-07-2011,Shui Tom,USA,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",41.584,2,0.2,4.6782
6935,CA-2014-137365,01-12-2014,04-12-2014,Bart Pistole,USA,El Paso,Texas,79907,Central,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,3,0.2,-10.7973
6936,CA-2013-129847,03-09-2013,05-09-2013,Tom Ashbrook,USA,Chicago,Illinois,60653,Central,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,84.272,2,0.6,-75.8448
6937,CA-2011-126963,15-06-2011,15-06-2011,Pamela Stobb,USA,El Paso,Texas,79907,Central,Office Supplies,Paper,Xerox 1902,36.544,2,0.2,11.8768
6938,CA-2013-125094,06-11-2013,10-11-2013,Nora Preis,USA,Seattle,Washington,98105,West,Technology,Accessories,Cherry 142-key Programmable Keyboard,479.72,4,0,52.7692
6939,CA-2014-107132,27-06-2014,01-07-2014,Scott Cohen,USA,New York City,New York,10009,East,Office Supplies,Binders,GBC ProClick Punch Binding System,102.368,2,0.2,37.1084
6940,CA-2014-107132,27-06-2014,01-07-2014,Scott Cohen,USA,New York City,New York,10009,East,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,28.4,5,0,8.236
6941,CA-2014-107132,27-06-2014,01-07-2014,Scott Cohen,USA,New York City,New York,10009,East,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",713.88,4,0,214.164
6942,CA-2014-107132,27-06-2014,01-07-2014,Scott Cohen,USA,New York City,New York,10009,East,Office Supplies,Paper,Xerox 1991,68.52,3,0,31.5192
6943,CA-2012-139248,25-07-2012,30-07-2012,Russell D'Ascenzo,USA,Los Angeles,California,90032,West,Technology,Phones,Motorola L703CM,623.96,5,0.2,38.9975
6944,CA-2011-148369,23-09-2011,27-09-2011,Thea Hudgings,USA,Newark,Delaware,19711,East,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,11.12,4,0,5.4488
6945,CA-2013-106243,01-10-2013,05-10-2013,Greg Matthias,USA,New York City,New York,10011,East,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",523.92,5,0.2,-26.196
6946,CA-2012-126466,09-11-2012,13-11-2012,Jesus Ocampo,USA,Roseville,California,95661,West,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",2.48,2,0,1.1656
6947,CA-2012-130365,25-04-2012,29-04-2012,Zuschuss Carroll,USA,Aurora,Illinois,60505,Central,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",221.024,2,0.2,-55.256
6948,CA-2012-130365,25-04-2012,29-04-2012,Zuschuss Carroll,USA,Aurora,Illinois,60505,Central,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",128.058,3,0.3,-23.7822
6949,CA-2014-143021,20-11-2014,20-11-2014,Anne Pryor,USA,New York City,New York,10011,East,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",58.408,7,0.2,18.2525
6950,CA-2014-143021,20-11-2014,20-11-2014,Anne Pryor,USA,New York City,New York,10011,East,Furniture,Tables,Hon 61000 Series Interactive Training Tables,79.974,3,0.4,-29.3238
6951,CA-2012-161767,20-11-2012,24-11-2012,Grace Kelly,USA,Dallas,Texas,75217,Central,Technology,Machines,NeatDesk Desktop Scanner & Digital Filing System,479.988,2,0.4,55.9986
6952,CA-2012-129917,02-10-2012,03-10-2012,Henry MacAllister,USA,Los Angeles,California,90008,West,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,11.808,3,0.2,4.1328
6953,CA-2012-129917,02-10-2012,03-10-2012,Henry MacAllister,USA,Los Angeles,California,90008,West,Office Supplies,Binders,GBC Poly Designer Binding Covers,53.568,4,0.2,19.4184
6954,CA-2012-129917,02-10-2012,03-10-2012,Henry MacAllister,USA,Los Angeles,California,90008,West,Technology,Phones,HTC One Mini,503.96,5,0.2,50.396
6955,CA-2012-115420,25-04-2012,02-05-2012,Linda Southworth,USA,Los Angeles,California,90004,West,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,21.34,2,0,9.8164
6956,CA-2013-157588,15-07-2013,20-07-2013,Anemone Ratner,USA,Columbus,Georgia,31907,South,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,36.4,5,0,17.108
6957,CA-2013-157588,15-07-2013,20-07-2013,Anemone Ratner,USA,Columbus,Georgia,31907,South,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,0,15.525
6958,CA-2012-167255,27-09-2012,29-09-2012,Rick Huthwaite,USA,San Francisco,California,94110,West,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",15.51,1,0,4.3428
6959,CA-2012-167255,27-09-2012,29-09-2012,Rick Huthwaite,USA,San Francisco,California,94110,West,Office Supplies,Paper,Xerox 1916,146.82,3,0,73.41
6960,CA-2012-167255,27-09-2012,29-09-2012,Rick Huthwaite,USA,San Francisco,California,94110,West,Office Supplies,Paper,Xerox 226,12.96,2,0,6.2208
6961,CA-2014-162096,11-11-2014,11-11-2014,Thomas Brumley,USA,Riverside,California,92503,West,Office Supplies,Art,12 Colored Short Pencils,7.8,3,0,2.106
6962,CA-2013-157161,17-07-2013,21-07-2013,Jonathan Doherty,USA,Columbia,South Carolina,29203,South,Office Supplies,Envelopes,Poly String Tie Envelopes,10.2,5,0,4.794
6963,CA-2013-157161,17-07-2013,21-07-2013,Jonathan Doherty,USA,Columbia,South Carolina,29203,South,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",22.32,3,0,5.58
6964,CA-2013-157161,17-07-2013,21-07-2013,Jonathan Doherty,USA,Columbia,South Carolina,29203,South,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,24.1,5,0,11.086
6965,CA-2013-157161,17-07-2013,21-07-2013,Jonathan Doherty,USA,Columbia,South Carolina,29203,South,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,75.98,2,0,18.2352
6966,CA-2013-157161,17-07-2013,21-07-2013,Jonathan Doherty,USA,Columbia,South Carolina,29203,South,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.46,2,0,3.1654
6967,CA-2013-157161,17-07-2013,21-07-2013,Jonathan Doherty,USA,Columbia,South Carolina,29203,South,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),60.12,9,0,28.8576
6968,CA-2012-110765,16-10-2012,20-10-2012,Michael Paige,USA,New York City,New York,10011,East,Technology,Phones,Mitel MiVoice 5330e IP Phone,824.97,3,0,214.4922
6969,CA-2013-163937,10-01-2013,13-01-2013,Joy Bell-,USA,Longview,Washington,98632,West,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",24.85,5,0,7.7035
6970,CA-2014-153822,20-09-2014,26-09-2014,Adrian Barton,USA,Phoenix,Arizona,85023,West,Office Supplies,Storage,Akro Stacking Bins,12.624,2,0.2,-2.5248
6971,CA-2014-153822,20-09-2014,26-09-2014,Adrian Barton,USA,Phoenix,Arizona,85023,West,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,0.2,4.4792
6972,CA-2014-153822,20-09-2014,26-09-2014,Adrian Barton,USA,Phoenix,Arizona,85023,West,Technology,Phones,Polycom VoiceStation 500 Conference phone,471.92,2,0.2,29.495
6973,CA-2014-153822,20-09-2014,26-09-2014,Adrian Barton,USA,Phoenix,Arizona,85023,West,Office Supplies,Binders,Plastic Binding Combs,18.18,4,0.7,-13.938
6974,CA-2014-146185,16-09-2014,20-09-2014,Charles Crestani,USA,Houston,Texas,77095,Central,Office Supplies,Art,Prismacolor Color Pencil Set,31.744,2,0.2,8.3328
6975,CA-2012-112144,28-06-2012,02-07-2012,Craig Yedwab,USA,Gilbert,Arizona,85234,West,Office Supplies,Labels,Avery 501,5.904,2,0.2,1.9926
6976,CA-2012-112144,28-06-2012,02-07-2012,Craig Yedwab,USA,Gilbert,Arizona,85234,West,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,621.76,4,0.2,46.632
6977,US-2013-119298,26-11-2013,29-11-2013,Emily Phan,USA,Jonesboro,Arkansas,72401,South,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,59.98,2,0,17.994
6978,CA-2014-155159,26-11-2014,30-11-2014,Delfina Latchford,USA,Atlanta,Georgia,30318,South,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",48.87,9,0,23.9463
6979,CA-2014-149076,15-01-2014,20-01-2014,Sean O'Donnell,USA,Los Angeles,California,90036,West,Office Supplies,Paper,Xerox 19,154.9,5,0,69.705
6980,CA-2011-146990,07-11-2011,08-11-2011,Bart Pistole,USA,New York City,New York,10024,East,Office Supplies,Fasteners,Binder Clips by OIC,5.92,4,0,2.8416
6981,CA-2011-146990,07-11-2011,08-11-2011,Bart Pistole,USA,New York City,New York,10024,East,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,30.18,3,0,13.8828
6982,CA-2013-116526,02-09-2013,06-09-2013,Joseph Airdo,USA,Detroit,Michigan,48227,Central,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,24.1,5,0,11.086
6983,CA-2013-116526,02-09-2013,06-09-2013,Joseph Airdo,USA,Detroit,Michigan,48227,Central,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,8.78,1,0,2.2828
6984,CA-2013-116526,02-09-2013,06-09-2013,Joseph Airdo,USA,Detroit,Michigan,48227,Central,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",376.74,4,0.1,71.162
6985,CA-2013-116526,02-09-2013,06-09-2013,Joseph Airdo,USA,Detroit,Michigan,48227,Central,Office Supplies,Binders,GBC Plastic Binding Combs,29.52,4,0,14.4648
6986,CA-2013-116526,02-09-2013,06-09-2013,Joseph Airdo,USA,Detroit,Michigan,48227,Central,Office Supplies,Art,Newell 315,11.96,2,0,2.99
6987,CA-2013-116526,02-09-2013,06-09-2013,Joseph Airdo,USA,Detroit,Michigan,48227,Central,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",26.4,5,0,12.672
6988,CA-2014-158561,12-11-2014,17-11-2014,Brenda Bowman,USA,Fort Lauderdale,Florida,33311,South,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1158.12,5,0.2,130.2885
6989,CA-2014-165099,12-12-2014,14-12-2014,Dennis Kane,USA,Abilene,Texas,79605,Central,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,1.392,2,0.8,-3.7584
6990,CA-2012-109386,08-11-2012,13-11-2012,Rob Haberlin,USA,Hampton,Virginia,23666,South,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",44.43,3,0,18.6606
6991,CA-2012-109386,08-11-2012,13-11-2012,Rob Haberlin,USA,Hampton,Virginia,23666,South,Technology,Phones,AT&T 17929 Lendline Telephone,226.2,5,0,58.812
6992,CA-2012-109386,08-11-2012,13-11-2012,Rob Haberlin,USA,Hampton,Virginia,23666,South,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,186.54,3,0,41.0388
6993,CA-2012-109386,08-11-2012,13-11-2012,Rob Haberlin,USA,Hampton,Virginia,23666,South,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",265.86,7,0,79.758
6994,CA-2012-109386,08-11-2012,13-11-2012,Rob Haberlin,USA,Hampton,Virginia,23666,South,Office Supplies,Art,Newell 314,27.9,5,0,6.975
6995,CA-2012-166800,19-11-2012,26-11-2012,Aleksandra Gannaway,USA,Las Vegas,Nevada,89115,West,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,31.08,4,0,8.3916
6996,CA-2014-117443,24-12-2014,26-12-2014,Jennifer Braxton,USA,Rockford,Illinois,61107,Central,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,13.84,4,0.8,-22.144
6997,CA-2014-117443,24-12-2014,26-12-2014,Jennifer Braxton,USA,Rockford,Illinois,61107,Central,Office Supplies,Paper,Xerox 1940,175.872,4,0.2,63.7536
6998,US-2013-134369,17-09-2013,23-09-2013,Becky Castell,USA,Laguna Niguel,California,92677,West,Office Supplies,Paper,Xerox 1966,12.96,2,0,6.3504
6999,CA-2014-123687,27-05-2014,30-05-2014,Kimberly Carter,USA,Louisville,Kentucky,40214,South,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,208.44,3,0,62.532
7000,CA-2014-123687,27-05-2014,30-05-2014,Kimberly Carter,USA,Louisville,Kentucky,40214,South,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,25.76,2,0,0.7728
7001,CA-2012-104871,30-03-2012,03-04-2012,Daniel Raglin,USA,Normal,Illinois,61761,Central,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",366.744,4,0.3,-110.0232
7002,CA-2011-133158,19-08-2011,21-08-2011,David Wiener,USA,Los Angeles,California,90045,West,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",289.24,7,0,26.0316
7003,CA-2011-133158,19-08-2011,21-08-2011,David Wiener,USA,Los Angeles,California,90045,West,Office Supplies,Binders,Satellite Sectional Post Binders,69.456,2,0.2,22.5732
7004,CA-2011-126333,23-12-2011,28-12-2011,Michelle Ellison,USA,Port Arthur,Texas,77642,Central,Office Supplies,Paper,Xerox 2000,5.184,1,0.2,1.8144
7005,CA-2012-141740,01-11-2012,05-11-2012,Jeremy Farry,USA,New York City,New York,10009,East,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,205.164,2,0.1,13.6776
7006,CA-2011-119466,15-12-2011,21-12-2011,Sung Pak,USA,Chicago,Illinois,60623,Central,Furniture,Furnishings,Dana Swing-Arm Lamps,8.544,2,0.6,-7.476
7007,CA-2012-154823,21-08-2012,25-08-2012,Katherine Nockton,USA,Springfield,Ohio,45503,East,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,12.828,2,0.7,-8.9796
7008,CA-2012-154823,21-08-2012,25-08-2012,Katherine Nockton,USA,Springfield,Ohio,45503,East,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,598.458,3,0.3,-42.747
7009,CA-2012-154823,21-08-2012,25-08-2012,Katherine Nockton,USA,Springfield,Ohio,45503,East,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,25.984,1,0.2,-3.8976
7010,US-2011-135881,23-05-2011,27-05-2011,Greg Tran,USA,New York City,New York,10035,East,Office Supplies,Binders,Avery Non-Stick Binders,17.96,5,0.2,5.837
7011,US-2011-135881,23-05-2011,27-05-2011,Greg Tran,USA,New York City,New York,10035,East,Office Supplies,Supplies,Letter Slitter,5.04,2,0,0.1512
7012,US-2011-135881,23-05-2011,27-05-2011,Greg Tran,USA,New York City,New York,10035,East,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",208.16,1,0,56.2032
7013,CA-2014-141201,10-12-2014,12-12-2014,Daniel Byrd,USA,Salinas,California,93905,West,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,148.257,3,0.15,15.6978
7014,CA-2011-114790,11-03-2011,13-03-2011,Filia McAdams,USA,Richmond,Kentucky,40475,South,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",146.76,3,0,38.1576
7015,CA-2011-114790,11-03-2011,13-03-2011,Filia McAdams,USA,Richmond,Kentucky,40475,South,Technology,Accessories,Maxell DVD-RAM Discs,32.96,2,0,14.1728
7016,CA-2011-114790,11-03-2011,13-03-2011,Filia McAdams,USA,Richmond,Kentucky,40475,South,Technology,Phones,Panasonic KX-TG9471B,587.97,3,0,164.6316
7017,CA-2011-114790,11-03-2011,13-03-2011,Filia McAdams,USA,Richmond,Kentucky,40475,South,Office Supplies,Paper,Xerox 198,14.94,3,0,7.0218
7018,US-2013-154256,24-06-2013,28-06-2013,Sally Matthias,USA,New York City,New York,10035,East,Office Supplies,Labels,Avery 487,25.83,7,0,12.1401
7019,CA-2011-124737,23-08-2011,27-08-2011,Arthur Prichep,USA,Denver,Colorado,80219,West,Office Supplies,Paper,Xerox 1976,15.552,3,0.2,5.4432
7020,CA-2011-124737,23-08-2011,27-08-2011,Arthur Prichep,USA,Denver,Colorado,80219,West,Office Supplies,Supplies,Acme Titanium Bonded Scissors,6.8,1,0.2,0.51
7021,CA-2011-124737,23-08-2011,27-08-2011,Arthur Prichep,USA,Denver,Colorado,80219,West,Furniture,Furnishings,Regeneration Desk Collection,4.224,3,0.2,1.2672
7022,CA-2011-124737,23-08-2011,27-08-2011,Arthur Prichep,USA,Denver,Colorado,80219,West,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,143.64,9,0.2,10.773
7023,CA-2011-124737,23-08-2011,27-08-2011,Arthur Prichep,USA,Denver,Colorado,80219,West,Office Supplies,Paper,Xerox 1931,31.104,6,0.2,10.8864
7024,CA-2011-124737,23-08-2011,27-08-2011,Arthur Prichep,USA,Denver,Colorado,80219,West,Office Supplies,Paper,Xerox 1988,223.056,9,0.2,69.705
7025,US-2014-101840,07-02-2014,13-02-2014,Sibella Parks,USA,New York City,New York,10024,East,Technology,Phones,Grandstream GXP1160 VoIP phone,227.46,6,0,65.9634
7026,US-2014-101840,07-02-2014,13-02-2014,Sibella Parks,USA,New York City,New York,10024,East,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",46.24,4,0.2,15.606
7027,CA-2014-131653,30-01-2014,06-02-2014,Rob Dowd,USA,New York City,New York,10011,East,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5.22,2,0,2.4012
7028,US-2013-157840,21-12-2013,24-12-2013,Matt Collins,USA,Fremont,Nebraska,68025,Central,Office Supplies,Paper,Strathmore Photo Mount Cards,33.9,5,0,15.594
7029,CA-2013-145548,12-11-2013,17-11-2013,Edward Becker,USA,New York City,New York,10011,East,Office Supplies,Storage,Staples,28.14,3,0,7.8792
7030,CA-2013-145548,12-11-2013,17-11-2013,Edward Becker,USA,New York City,New York,10011,East,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,36,2,0,6.48
7031,CA-2013-145548,12-11-2013,17-11-2013,Edward Becker,USA,New York City,New York,10011,East,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",92.94,3,0,25.0938
7032,CA-2013-145548,12-11-2013,17-11-2013,Edward Becker,USA,New York City,New York,10011,East,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",245.646,3,0.1,8.1882
7033,CA-2013-145548,12-11-2013,17-11-2013,Edward Becker,USA,New York City,New York,10011,East,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,55.008,3,0.2,17.19
7034,CA-2013-145548,12-11-2013,17-11-2013,Edward Becker,USA,New York City,New York,10011,East,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",35.232,3,0.2,11.4504
7035,CA-2014-119494,10-11-2014,14-11-2014,Jim Epp,USA,San Diego,California,92105,West,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",523.392,3,0.2,52.3392
7036,CA-2011-124618,02-05-2011,04-05-2011,Cari Schnelling,USA,Lakeland,Florida,33801,South,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.984,2,0.2,89.997
7037,CA-2014-161970,23-09-2014,28-09-2014,Peter Bühler,USA,Smyrna,Georgia,30080,South,Office Supplies,Paper,Xerox 219,12.96,2,0,6.2208
7038,CA-2014-161970,23-09-2014,28-09-2014,Peter Bühler,USA,Smyrna,Georgia,30080,South,Office Supplies,Art,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",17.94,3,0,6.4584
7039,CA-2014-103443,18-12-2014,24-12-2014,Annie Thurman,USA,New York City,New York,10009,East,Office Supplies,Storage,Safco Steel Mobile File Cart,166.72,2,0,41.68
7040,CA-2014-103443,18-12-2014,24-12-2014,Annie Thurman,USA,New York City,New York,10009,East,Office Supplies,Binders,GBC Wire Binding Combs,24.816,3,0.2,8.3754
7041,CA-2014-103443,18-12-2014,24-12-2014,Annie Thurman,USA,New York City,New York,10009,East,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,124.36,2,0,27.3592
7042,US-2014-165358,19-07-2014,24-07-2014,Seth Vernon,USA,Philadelphia,Pennsylvania,19134,East,Technology,Copiers,Canon PC-428 Personal Copier,599.97,5,0.4,69.9965
7043,US-2014-165358,19-07-2014,24-07-2014,Seth Vernon,USA,Philadelphia,Pennsylvania,19134,East,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",198.744,4,0.3,-14.196
7044,US-2014-165358,19-07-2014,24-07-2014,Seth Vernon,USA,Philadelphia,Pennsylvania,19134,East,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,9.184,2,0.2,1.148
7045,CA-2013-160136,04-11-2013,10-11-2013,Patrick Jones,USA,Dallas,Texas,75217,Central,Office Supplies,Paper,Xerox 1978,9.248,2,0.2,3.3524
7046,CA-2011-150581,08-04-2011,12-04-2011,Nathan Mautz,USA,Concord,California,94521,West,Furniture,Tables,Bevis 36 x 72 Conference Tables,99.592,1,0.2,2.4898
7047,CA-2011-150581,08-04-2011,12-04-2011,Nathan Mautz,USA,Concord,California,94521,West,Technology,Accessories,Logitech Wireless Headset h800,399.96,4,0,139.986
7048,CA-2013-119515,15-08-2013,17-08-2013,Toby Ritter,USA,Nashville,Tennessee,37211,South,Office Supplies,Paper,Xerox 200,15.552,3,0.2,5.4432
7049,CA-2011-141355,25-09-2011,30-09-2011,Barry Franz,USA,Aurora,Colorado,80013,West,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,14.576,2,0.2,2.3686
7050,CA-2013-165330,12-12-2013,12-12-2013,William Brown,USA,Anaheim,California,92804,West,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,209.6,5,0.2,68.12
7051,CA-2013-165330,12-12-2013,12-12-2013,William Brown,USA,Anaheim,California,92804,West,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,23.32,2,0,6.0632
7052,CA-2013-165330,12-12-2013,12-12-2013,William Brown,USA,Anaheim,California,92804,West,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",30.98,1,0,13.941
7053,CA-2013-165330,12-12-2013,12-12-2013,William Brown,USA,Anaheim,California,92804,West,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,119.96,4,0,25.1916
